price,freight_value,nb_items,product_weight_g,review_score,total_paid,is_night,is_weekend
21.99,25.63,1,1150.0,1.0,47.62,0,0
160.0,19.0,1,1700.0,5.0,179.0,0,0
95.2,18.47,1,1250.0,5.0,113.67,1,0
44.99,12.98,1,200.0,5.0,57.97,0,0
100.0,7.57,1,150.0,5.0,107.57,0,0
19.9,9.34,1,900.0,4.0,29.24,0,0
56.97,16.16,1,750.0,5.0,73.13,1,0
427.40000000000003,63.629999999999995,5,290.0,5.0,491.03,0,0
18.0,19.04,1,150.0,5.0,37.04,0,0
326.16,34.38,1,5300.0,4.0,360.54,0,0
25.0,23.28,1,5150.0,4.0,48.28,1,0
39.9,18.23,1,250.0,5.0,58.13,0,0
277.0,20.64,1,1100.0,5.0,297.64,0,0
69.9,16.12,1,2500.0,1.0,86.02,0,0
414.62,20.82,1,7600.0,5.0,435.44,0,0
119.0,13.66,1,2800.0,4.0,132.66,0,0
89.9,25.91,1,150.0,4.0,115.81,0,0
109.0,21.4,1,5950.0,5.0,130.4,0,0
129.8,82.76,1,3450.0,1.0,212.56,0,0
119.0,18.41,1,1550.0,5.0,137.41,0,1
115.78,20.58,2,950.0,5.0,136.36,0,0
34.9,31.0,1,3700.0,5.0,65.9,0,1
128.9,13.56,1,335.0,5.0,142.46,0,0
68.9,22.41,1,150.0,4.0,91.31,0,0
64.0,16.21,1,550.0,5.0,80.21,0,1
27.99,12.79,1,300.0,3.0,40.78,0,1
45.0,11.85,1,500.0,5.0,56.85,0,1
79.0,15.3,1,200.0,5.0,94.3,0,0
87.8,34.41,1,150.0,3.0,122.21,0,1
349.0,54.8,1,2940.0,5.0,403.8,0,1
99.9,18.94,1,1900.0,5.0,118.84,0,1
359.0,36.05,1,9350.0,5.0,395.05,0,1
9.99,15.11,1,500.0,5.0,25.1,1,0
129.89,9.26,1,950.0,1.0,139.15,0,0
59.9,20.91,1,5850.0,5.0,80.81,0,0
19.8,34.15,1,200.0,4.0,53.95,0,1
220.0,136.76,4,350.0,4.0,356.76,0,0
89.99,7.88,1,250.0,4.0,97.87,0,0
249.0,13.24,1,900.0,3.0,262.24,1,0
34.9,9.34,1,700.0,4.0,44.24,0,0
489.0,17.17,1,4300.0,5.0,506.17,0,0
179.99,19.36,1,350.0,1.0,199.35,1,0
199.9,18.65,1,1000.0,5.0,218.55,0,0
53.699999999999996,54.69,3,450.0,1.0,108.39,0,0
59.0,17.84,1,275.0,5.0,76.84,0,0
69.99,15.31,1,1350.0,5.0,85.3,0,0
113.3,18.04,1,1800.0,4.0,131.34,0,0
119.9,17.0,1,390.0,4.0,136.9,0,0
49.99,15.45,1,250.0,4.0,65.44,0,0
75.0,13.08,1,2600.0,4.0,88.08,0,0
207.91,17.22,1,464.0,1.0,225.13,0,0
55.0,15.15,1,700.0,5.0,70.15,0,0
26.9,7.45,1,50.0,5.0,34.35,0,1
139.99,22.91,1,700.0,5.0,162.9,0,0
119.8,30.36,2,1150.0,3.0,150.16,0,0
79.99,34.32,1,6750.0,5.0,114.31,0,0
95.92,24.87,1,1450.0,4.0,120.79,0,1
29.9,14.08,1,200.0,4.0,43.98,0,0
49.9,10.96,1,150.0,5.0,60.86,1,1
289.9,71.99,1,11300.0,5.0,361.89,0,0
79.5,11.17,1,850.0,5.0,90.67,0,1
69.0,18.72,1,1850.0,5.0,87.72,0,1
44.0,12.69,1,583.0,4.0,56.69,0,0
103.9,27.68,1,1250.0,5.0,131.58,0,0
149.9,19.15,1,200.0,2.0,169.05,0,0
249.0,34.0,1,7850.0,5.0,283.0,0,0
69.9,0.0,1,2600.0,4.0,69.9,0,1
20.9,11.85,1,450.0,5.0,32.75,1,1
189.9,9.89,1,390.0,5.0,199.79,0,1
48.0,7.6,1,250.0,5.0,55.6,0,0
1490.0,115.14,1,22900.0,4.0,1605.14,0,0
32.9,11.85,1,250.0,5.0,44.75,0,0
89.9,15.38,1,1383.0,4.0,105.28,0,0
199.9,16.61,1,875.0,5.0,216.51,0,1
89.0,15.38,1,350.0,5.0,104.38,0,0
117.3,24.64,1,4105.0,3.0,141.94,0,0
13.65,21.15,1,150.0,5.0,34.8,0,0
103.9,13.05,1,1250.0,4.0,116.95,0,1
175.0,29.63,1,1650.0,3.0,204.63,0,0
78.9,21.35,1,350.0,5.0,100.25,0,0
104.9,18.66,1,1100.0,3.0,123.56,0,0
93.0,26.74,2,1050.0,4.0,119.74,0,1
85.0,16.19,1,9400.0,5.0,101.19,0,0
155.0,151.2,1,25000.0,5.0,306.2,0,0
112.0,18.88,1,500.0,4.0,130.88,0,0
32.99,9.34,1,761.0,3.0,42.33,0,0
388.9,42.06,1,4750.0,5.0,430.96,0,1
327.0,55.92,3,3150.0,4.0,382.92,0,0
19.0,15.23,1,75.0,5.0,34.23,0,1
133.0,21.42,1,584.0,3.0,154.42,0,0
118.8,20.07,1,1050.0,5.0,138.87,0,1
79.9,28.96,1,8350.0,4.0,108.86,0,0
69.9,13.08,1,2600.0,5.0,82.98,0,0
69.9,0.0,1,2600.0,5.0,69.9,0,0
22.0,18.25,1,100.0,5.0,40.25,0,0
759.9,31.86,1,450.0,5.0,791.76,0,0
27.9,11.85,1,350.0,5.0,39.75,0,1
45.99,17.6,1,5650.0,5.0,63.59,0,1
39.0,7.39,1,200.0,5.0,46.39,0,0
372.84000000000003,42.5,2,6787.5,5.0,415.34,0,0
21.99,8.29,1,363.0,5.0,30.28,0,0
56.9,22.33,1,225.0,5.0,79.23,0,0
250.0,58.42,1,13650.0,5.0,308.42,1,0
150.0,26.16,2,2600.0,3.0,176.16,0,0
151.0,20.0,2,1476.0,1.0,171.0,0,0
68.45,11.98,1,1700.0,2.0,80.43,0,0
219.0,21.08,1,523.0,1.0,240.08,0,0
34.0,17.17,1,400.0,4.0,51.17,0,0
109.0,24.84,1,7650.0,4.0,133.84,0,0
29.99,11.85,1,150.0,5.0,41.84,0,0
139.0,23.9,1,682.0,2.0,162.9,0,0
339.99,10.57,1,838.0,1.0,350.56,0,1
19.99,18.23,1,325.0,4.0,38.22,0,0
219.0,16.41,1,292.0,5.0,235.41,0,1
14.49,13.71,1,713.0,3.0,28.2,0,0
105.0,18.54,1,1250.0,5.0,123.54,0,1
179.9,59.92,1,11200.0,5.0,239.82,0,0
15.0,8.27,1,476.0,5.0,23.27,0,0
295.8,59.68,1,16600.0,5.0,355.48,0,0
139.9,12.37,1,500.0,5.0,152.27,0,0
94.9,31.33,1,250.0,5.0,126.23,0,0
245.39999999999998,47.339999999999996,3,1166.6666666666667,1.0,292.73999999999995,0,0
81.99,22.63,1,1750.0,5.0,104.62,0,1
145.6,19.1,1,8200.0,5.0,164.7,0,0
99.9,0.0,1,584.0,5.0,99.9,0,0
149.9,12.54,1,1700.0,5.0,162.44,0,0
78.0,18.65,1,250.0,5.0,96.65,0,0
27.8,29.04,2,250.0,1.0,56.84,0,1
19.9,11.85,1,150.0,5.0,31.75,0,1
69.9,7.39,1,100.0,5.0,77.29,0,0
39.9,10.96,1,150.0,5.0,50.86,0,0
50.9,12.7,1,600.0,5.0,63.6,0,1
990.0,33.37,1,16650.0,4.0,1023.37,0,1
65.0,35.77,1,800.0,5.0,100.77,0,0
118.0,36.58,2,1500.0,3.0,154.58,0,0
69.8,34.52,2,3700.0,5.0,104.32,0,0
125.57,13.9,1,1650.0,4.0,139.47,0,1
45.99,15.23,1,250.0,3.0,61.22,0,0
149.85000000000002,76.89,3,100.0,1.0,226.74,0,0
32.9,19.81,1,750.0,4.0,52.71,0,0
79.9,7.81,1,400.0,5.0,87.71,0,0
129.9,25.46,1,1650.0,5.0,155.36,0,0
119.0,13.95,1,475.0,5.0,132.95,0,0
112.0,14.95,1,8875.0,5.0,126.95,0,1
104.9,19.64,1,1300.0,5.0,124.54,0,0
113.0,34.15,1,5950.0,5.0,147.15,0,0
46.9,15.23,1,300.0,5.0,62.13,0,1
125.9,22.81,1,1350.0,3.0,148.71,0,0
99.9,13.72,1,650.0,5.0,113.62,0,0
24.9,15.1,1,200.0,5.0,40.0,0,0
319.98,26.92,2,750.0,3.0,346.9,0,0
69.8,23.689999999999998,2,375.0,1.0,93.49,0,1
55.0,12.83,1,200.0,4.0,67.83,1,0
69.99,15.25,1,500.0,5.0,85.24,0,1
298.0,49.76,1,22700.0,5.0,347.76,0,0
89.99,14.38,1,250.0,4.0,104.37,0,0
13.99,7.39,1,200.0,5.0,21.38,0,0
230.0,13.11,1,9475.0,5.0,243.11,0,0
79.9,16.81,1,1500.0,5.0,96.71,0,0
69.0,7.78,1,350.0,4.0,76.78,1,0
289.70000000000005,49.13,3,1727.6666666666667,4.0,338.83,0,0
49.99,13.37,1,1600.0,5.0,63.36,0,0
49.9,11.85,1,550.0,4.0,61.75,0,0
29.9,24.84,1,3100.0,5.0,54.74,0,0
155.32,43.37,1,1910.0,5.0,198.69,0,0
109.9,14.5,1,9400.0,5.0,124.4,0,0
294.9,17.16,1,550.0,1.0,312.06,0,0
24.9,12.48,1,425.0,4.0,37.38,1,0
55.0,16.15,1,500.0,5.0,71.15,0,1
89.7,18.51,1,513.0,5.0,108.21,0,0
19.99,24.84,1,100.0,5.0,44.83,0,1
349.9,18.21,1,3733.0,5.0,368.11,1,0
52.64,11.87,1,450.0,5.0,64.51,0,0
31.9,16.11,1,450.0,4.0,48.01,1,0
129.9,18.49,1,1150.0,5.0,148.39,0,0
69.9,13.51,1,5075.0,2.0,83.41,0,0
299.9,15.06,1,5650.0,2.0,314.96,0,1
62.9,14.19,1,450.0,4.0,77.09,0,0
39.99,15.79,1,700.0,5.0,55.78,0,0
188.9,19.91,1,2200.0,5.0,208.81,0,0
109.82,13.79,1,1500.0,5.0,123.61,0,0
49.9,17.06,1,300.0,1.0,66.96,0,0
98.0,28.22,2,400.0,5.0,126.22,0,1
503.34,53.39,1,9900.0,5.0,556.73,0,0
128.9,25.67,1,7811.0,5.0,154.57,0,0
179.0,19.35,1,400.0,5.0,198.35,0,0
89.8,27.85,2,375.0,1.0,117.65,1,0
105.0,23.5,1,3300.0,2.0,128.5,0,1
35.39,8.72,1,350.0,5.0,44.11,0,0
119.9,18.09,1,1400.0,5.0,137.99,0,0
29.9,25.19,1,3450.0,4.0,55.09,1,0
24.99,15.1,1,400.0,3.0,40.09,0,1
229.9,9.95,1,333.0,5.0,239.85,0,0
79.9,9.37,1,450.0,5.0,89.27,1,0
99.99,17.95,1,4475.0,3.0,117.94,0,0
49.9,15.1,1,400.0,4.0,65.0,0,0
199.0,16.49,1,450.0,5.0,215.49,0,0
375.0,19.54,1,2950.0,5.0,394.54,0,0
69.9,15.24,1,900.0,5.0,85.14,0,0
99.9,17.14,1,350.0,5.0,117.04,0,0
51.9,16.12,1,650.0,4.0,68.02,0,0
11.95,15.1,1,275.0,1.0,27.05,0,1
179.99,51.13,1,7650.0,5.0,231.12,0,1
59.9,15.18,1,700.0,5.0,75.08,0,0
99.0,15.9,1,700.0,5.0,114.9,0,0
14.9,11.74,1,800.0,5.0,26.64,0,0
349.0,24.15,1,350.0,4.0,373.15,0,1
55.0,15.14,1,200.0,5.0,70.14,0,0
90.0,15.73,1,250.0,5.0,105.73,0,0
106.0,27.9,2,675.0,3.0,133.9,0,1
69.9,11.73,1,1100.0,1.0,81.63,0,0
49.9,19.59,1,1750.0,5.0,69.49,0,1
79.0,17.8,1,6050.0,4.0,96.8,0,0
139.9,29.77,1,9900.0,4.0,169.67,0,0
28.9,11.85,1,200.0,5.0,40.75,0,0
322.68,68.97999999999999,4,4037.5,2.0,391.66,0,0
155.99,18.34,1,3400.0,4.0,174.33,0,0
260.49,33.82,2,1775.0,2.0,294.31,1,0
45.9,20.8,1,400.0,4.0,66.7,0,0
27.68,20.8,1,100.0,4.0,48.48,0,0
245.8,26.4,2,1775.0,4.0,272.2,0,0
116.0,16.57,1,300.0,4.156186520855942,132.57,0,0
98.9,15.44,1,133.0,5.0,114.34,0,0
41.29,9.34,1,800.0,5.0,50.63,0,0
34.9,10.96,1,800.0,5.0,45.86,0,0
59.85,15.63,1,1800.0,5.0,75.48,0,0
79.99,19.75,1,650.0,4.0,99.74,0,0
17.99,12.79,1,333.0,5.0,30.78,0,0
85.0,25.87,1,350.0,1.0,110.87,0,1
285.0,84.66,6,5575.0,1.0,369.65,0,1
598.4,41.76,1,2300.0,3.0,640.16,0,0
139.4,83.68,1,5200.0,5.0,223.08,0,1
11.87,7.39,1,217.0,3.0,19.26,0,0
56.89,16.37,1,434.0,4.0,73.26,0,0
109.99,57.03,1,6550.0,5.0,167.02,0,0
20.9,7.57,1,100.0,5.0,28.47,0,0
69.0,38.0,1,5500.0,3.0,107.0,0,0
98.9,32.88,2,4150.0,3.0,131.78,0,0
159.49,19.7,1,3000.0,4.0,179.19,0,0
31.9,15.1,1,300.0,5.0,47.0,0,0
220.64,16.7,2,175.0,5.0,237.34,0,0
9.9,14.1,1,300.0,5.0,24.0,0,0
14.4,8.29,1,150.0,3.0,22.69,1,0
51.12,36.46,2,350.0,5.0,87.58,0,0
55.2,23.11,1,10050.0,5.0,78.31,0,0
125.0,18.12,1,5900.0,5.0,143.12,1,0
21.99,15.1,1,150.0,5.0,37.09,0,0
157.5,17.54,1,225.0,5.0,175.04,0,0
21.9,16.11,1,450.0,5.0,38.01,0,0
75.0,21.02,1,2600.0,5.0,96.02,0,0
24.9,18.27,1,100.0,5.0,43.17,0,0
138.99,33.85,2,2075.0,4.0,172.84,0,0
67.99,14.52,1,450.0,4.0,82.51,0,0
55.0,26.94,1,9750.0,4.0,81.94,0,0
139.8,51.18,2,8200.0,3.0,190.98,0,1
59.0,17.66,1,1800.0,1.0,76.66,0,0
170.0,33.64,1,4338.0,3.0,203.64,0,0
94.04,32.64,2,300.0,4.0,126.68,0,0
227.07,30.38,1,4367.0,5.0,257.45,0,0
299.0,43.17,1,3050.0,5.0,342.17,0,0
135.0,12.45,1,1850.0,5.0,147.45,0,0
1099.0,102.55,1,28250.0,5.0,1201.55,0,0
47.65,22.06,1,1110.0,5.0,69.71,0,0
36.87,18.23,1,275.0,4.0,55.1,0,0
289.0,18.46,1,450.0,4.0,307.46,0,0
110.0,14.5,1,1200.0,4.0,124.5,0,1
59.9,17.67,1,1650.0,5.0,77.57,0,0
34.99,8.11,1,300.0,4.0,43.1,0,0
78.0,15.65,1,250.0,4.0,93.65,0,0
199.0,17.87,1,3050.0,4.0,216.87,0,1
94.0,25.5,1,16550.0,5.0,119.5,0,0
59.9,18.52,1,200.0,5.0,78.42,1,1
154.0,10.64,1,9150.0,4.0,164.64,0,0
166.44,9.86,1,550.0,5.0,176.3,1,0
59.9,19.66,1,431.0,4.0,79.56,0,0
129.9,16.67,1,304.0,5.0,146.57,0,0
74.9,9.26,1,850.0,4.0,84.16,1,1
97.99,20.99,1,750.0,5.0,118.98,0,0
29.97,15.31,1,350.0,5.0,45.28,0,0
50.0,16.6,1,6850.0,5.0,66.6,0,0
79.9,7.81,1,300.0,4.0,87.71,0,0
99.99,13.14,1,250.0,5.0,113.13,0,0
839.99,56.38,1,375.0,2.0,896.37,1,0
58.99,17.66,1,200.0,5.0,76.65,0,0
217.0,62.04,3,716.6666666666666,5.0,279.05,0,1
89.9,26.71,1,5300.0,5.0,116.61,0,0
89.0,17.87,1,7750.0,4.0,106.87,0,0
149.9,13.34,1,533.0,4.0,163.24,0,0
95.03,13.69,1,1500.0,5.0,108.72,0,1
95.9,7.93,1,300.0,4.0,103.83,0,0
45.9,9.34,1,800.0,5.0,55.24,0,0
419.0,14.43,1,438.0,5.0,433.43,0,0
89.9,53.23,1,4050.0,5.0,143.13,0,0
35.0,7.51,1,100.0,3.0,42.51,0,1
119.9,13.86,1,1400.0,5.0,133.76,0,0
49.0,15.23,1,200.0,5.0,64.23,0,1
165.0,10.29,1,912.0,1.0,175.29,0,1
99.9,16.67,1,700.0,5.0,116.57,0,1
119.9,18.73,1,600.0,4.0,138.63,0,1
139.22,21.46,1,2200.0,4.0,160.68,0,0
23.99,7.78,1,100.0,5.0,31.77,1,0
233.98,29.14,2,3875.0,1.0,263.12,0,1
39.99,11.85,1,367.0,4.0,51.84,0,0
249.5,16.5,1,500.0,4.0,266.0,0,0
59.99,15.17,1,600.0,5.0,75.16,0,0
110.0,21.26,1,2200.0,5.0,131.26,0,0
125.98,23.46,2,1372.0,5.0,149.44,0,0
334.9,16.43,1,1350.0,2.0,351.33,0,0
62.9,14.02,1,750.0,4.0,76.92,0,0
62.0,15.18,1,200.0,1.0,77.18,0,0
17.0,18.23,1,150.0,2.0,35.23,0,0
112.99,17.53,1,8450.0,3.0,130.52,0,0
69.9,24.69,1,8000.0,5.0,94.95,1,0
99.0,17.94,1,1500.0,4.0,116.94,1,0
19.99,14.52,1,100.0,5.0,34.51,0,0
49.9,9.1,1,500.0,5.0,59.0,0,0
99.99,16.95,1,4475.0,3.0,116.94,0,0
24.5,16.79,1,100.0,4.0,41.29,1,0
89.9,8.82,1,450.0,5.0,98.72,0,0
29.9,18.23,1,250.0,5.0,48.13,0,0
195.8,59.24,2,1350.0,5.0,255.04,0,0
29.0,19.04,1,200.0,5.0,48.04,0,0
23.99,15.23,1,100.0,5.0,39.22,0,0
92.9,16.28,1,1825.0,5.0,109.18,0,0
39.9,19.32,1,285.0,4.0,59.22,0,0
18.9,8.64,1,505.0,4.156186520855942,27.54,0,0
155.0,18.97,1,240.0,4.0,173.97,0,0
598.0,39.94,2,150.0,4.0,637.94,0,1
1175.0,17.04,1,6600.0,5.0,1192.04,0,0
79.9,9.87,1,750.0,3.0,89.77,0,0
49.9,11.74,1,400.0,5.0,61.64,0,1
279.0,119.84,1,17300.0,3.0,398.84,0,1
171.0,35.18,2,1750.0,5.0,206.18,0,1
45.99,7.78,1,236.0,5.0,53.77,0,0
56.99,13.98,1,850.0,4.0,70.97,0,0
169.9,19.36,1,8600.0,4.156186520855942,189.26,0,0
29.99,7.78,1,225.0,4.0,37.77,0,0
49.0,7.78,1,250.0,5.0,56.78,0,0
149.7,57.96,3,600.0,4.0,207.66,0,0
42.0,8.45,1,500.0,5.0,50.45,0,1
49.0,17.6,1,4800.0,5.0,66.6,0,1
220.64,31.74,2,200.0,4.0,252.38,0,0
34.9,15.1,1,300.0,5.0,50.0,0,0
99.9,34.24,1,2500.0,5.0,134.14,0,0
232.75,24.43,1,1520.0,5.0,257.18,0,0
99.99,9.51,1,550.0,5.0,109.5,1,0
109.9,13.11,1,500.0,4.0,123.01,0,1
29.9,11.15,1,8750.0,5.0,41.05,0,0
14.35,14.58,1,450.0,5.0,28.93,0,1
138.0,25.81,1,10050.0,5.0,163.81,0,1
84.9,23.17,1,1550.0,4.0,108.07,0,1
131.99,18.0,1,600.0,5.0,149.99,0,1
125.93,16.64,1,867.0,4.0,142.57,1,0
69.9,7.78,1,150.0,5.0,77.68,0,0
199.0,15.14,1,400.0,4.0,214.14,0,0
27.9,14.52,1,100.0,3.0,42.42,0,0
99.9,58.9,1,330.0,5.0,158.8,0,0
139.99,12.18,1,1400.0,4.0,152.17,0,0
139.9,25.82,1,2600.0,1.0,165.72,0,0
148.0,20.28,1,3000.0,4.0,168.28,0,0
319.96,52.2,2,12160.0,1.0,372.16,0,0
99.9,47.23,1,1900.0,5.0,147.13,0,0
156.9,27.18,1,4017.0,5.0,184.08,0,0
29.33,8.27,1,175.0,2.0,37.6,0,0
84.99,16.79,1,3400.0,5.0,101.78,0,0
149.0,13.7,1,567.0,5.0,162.7,0,0
98.0,32.1,2,250.0,5.0,130.1,0,0
12.0,21.92,2,300.0,3.0,33.92,0,0
92.9,21.14,1,1825.0,4.0,114.04,0,0
169.0,32.23,1,2600.0,5.0,201.23,0,1
85.0,13.71,1,180.0,5.0,98.71,0,0
26.99,8.72,1,100.0,4.0,35.71,0,1
45.0,16.11,1,3150.0,2.0,61.11,0,0
105.0,14.9,1,1000.0,5.0,119.9,0,0
118.9,20.07,1,1350.0,5.0,138.97,0,0
95.15,13.22,1,11350.0,5.0,108.37,0,1
18.9,12.48,1,133.0,5.0,31.38,0,1
29.0,11.85,1,177.0,1.0,40.85,0,0
39.0,8.88,1,490.0,4.0,47.88,0,0
69.0,34.28,1,300.0,1.0,103.28,0,0
59.9,17.67,1,4300.0,4.0,77.57,0,1
89.99,18.21,1,1200.0,3.0,108.2,0,0
120.0,26.12,1,3967.0,5.0,146.12,0,0
69.0,17.73,1,7050.0,5.0,86.73,1,0
549.99,24.69,1,4368.0,5.0,574.68,1,0
119.9,12.04,1,2500.0,5.0,131.94,0,0
43.99,13.47,1,258.0,4.0,57.46,0,1
85.8,16.79,1,2350.0,5.0,102.59,1,1
99.99,13.72,1,900.0,3.0,113.71,0,0
61.599999999999994,30.2,2,250.0,1.0,91.8,0,0
99.99,21.19,1,1750.0,5.0,121.18,0,1
64.99,21.25,1,500.0,5.0,86.24,0,0
107.0,25.59,1,3100.0,5.0,132.59,0,1
460.7,17.97,1,200.0,5.0,478.67,0,1
24.5,11.85,1,100.0,5.0,36.35,0,0
37.99,19.46,1,600.0,4.0,57.45,0,0
48.9,17.6,1,1200.0,4.0,66.5,0,0
467.0,19.24,1,1925.0,3.0,486.24,0,0
89.99,44.43,1,5950.0,5.0,134.42,1,0
71.8,14.78,2,150.0,5.0,86.58,1,0
13.6,7.78,1,200.0,5.0,21.38,0,1
14.9,15.23,1,200.0,2.0,30.13,0,0
129.9,16.67,1,900.0,5.0,146.57,0,0
287.0,24.59,1,1150.0,1.0,311.59,0,0
1775.78,38.51,1,2375.0,1.0,1814.29,0,1
79.9,19.53,1,1000.0,5.0,99.43,0,0
18.9,22.06,1,100.0,3.0,40.96,0,0
79.5,19.8,1,1600.0,5.0,99.3,0,0
21.99,15.23,1,300.0,5.0,37.22,0,0
46.63,15.1,1,350.0,4.0,61.73,0,0
21.99,15.25,1,300.0,2.0,37.24,0,0
10.9,7.78,1,100.0,5.0,18.68,0,0
159.0,14.72,1,3300.0,1.0,173.72,0,0
56.1,19.58,1,950.0,5.0,75.68,1,0
39.99,17.63,1,200.0,5.0,57.62,0,0
17.9,12.79,1,250.0,5.0,30.69,0,1
24.9,11.85,1,200.0,5.0,36.75,0,0
99.0,25.0,1,3500.0,4.0,124.0,0,1
23.99,7.43,1,150.0,5.0,31.42,0,0
29.0,7.78,1,250.0,5.0,36.78,0,0
98.0,15.56,2,325.0,5.0,113.56,0,0
429.9,63.09,1,21100.0,4.0,492.99,0,0
49.9,17.63,1,5250.0,5.0,67.53,0,0
385.0,16.3,1,10800.0,1.0,401.3,0,0
12.99,7.39,1,100.0,5.0,20.38,1,0
59.9,13.44,1,1550.0,5.0,73.34,1,0
59.9,7.39,1,200.0,5.0,67.29,0,0
330.0,14.97,1,400.0,4.0,344.97,0,0
19.99,10.96,1,100.0,5.0,30.95,0,0
105.0,53.9,3,1100.0,5.0,158.91,0,0
79.9,17.84,1,200.0,5.0,97.74,1,0
27.9,18.23,1,50.0,5.0,46.13,0,0
58.99,11.73,1,200.0,5.0,70.72,1,1
25.0,23.28,1,650.0,3.0,48.28,0,0
169.99,35.35,1,12275.0,5.0,205.34,0,0
89.99,14.38,1,250.0,5.0,104.37,0,0
115.0,21.3,1,1300.0,5.0,136.3,0,0
348.0,35.32,2,450.0,5.0,383.32,0,0
15.9,8.27,1,250.0,5.0,24.17,0,0
33.0,13.71,1,575.0,4.0,46.71,0,1
690.0,65.57,1,11600.0,5.0,755.57,0,0
180.0,20.23,1,501.0,5.0,200.23,0,1
320.0,29.49,1,9650.0,5.0,349.49,0,1
159.0,16.82,1,2750.0,5.0,175.82,0,0
59.9,7.71,1,463.0,5.0,67.61,0,0
25.9,16.79,1,100.0,4.0,42.69,1,1
25.99,15.1,1,300.0,1.0,41.09,1,1
119.0,13.49,1,584.0,5.0,132.49,0,1
22.5,15.11,1,400.0,3.0,37.61,0,0
218.0,14.55,1,1400.0,5.0,232.55,1,0
19.5,11.85,1,50.0,5.0,31.35,0,0
69.9,23.29,1,1100.0,3.0,93.19,0,0
45.0,26.62,1,650.0,5.0,71.62,1,0
94.9,26.74,1,3100.0,5.0,121.64,0,0
85.0,15.47,1,400.0,4.0,100.47,0,0
229.99,17.86,1,2633.0,3.0,247.85,0,0
39.9,12.67,1,800.0,5.0,52.57,0,0
120.0,27.14,1,3750.0,5.0,147.14,0,0
124.67,16.63,1,900.0,4.0,141.3,0,0
109.9,15.52,1,180.0,5.0,125.42,0,0
89.0,12.01,1,1874.0,1.0,101.01,0,0
89.0,34.99,1,9000.0,3.0,123.99,0,0
38.5,16.11,1,1400.0,5.0,54.61,0,1
16.9,16.79,1,150.0,4.0,33.69,0,0
43.9,15.23,1,250.0,5.0,59.13,0,0
44.9,38.58,1,600.0,4.0,83.48,0,0
238.64,30.07,1,1450.0,4.0,268.71,0,0
49.0,11.85,1,200.0,5.0,60.85,0,1
66.67,22.97,1,450.0,5.0,89.64,0,0
109.9,19.96,1,6200.0,4.0,129.86,0,0
77.99,8.9,1,1813.0,3.0,86.89,1,0
58.99,11.73,1,200.0,4.0,70.72,0,0
105.19,13.4,1,950.0,4.0,118.59,0,0
89.0,15.37,1,250.0,3.0,104.37,0,0
42.9,14.1,1,117.0,4.0,57.0,0,0
98.0,45.7,2,225.0,1.0,143.7,0,1
89.0,13.64,1,5150.0,5.0,102.64,0,0
55.0,13.05,1,300.0,3.0,68.05,0,0
119.94,34.2,1,7513.0,5.0,154.14,0,0
129.0,32.23,1,8875.0,5.0,161.23,0,0
120.0,18.09,1,9800.0,4.0,138.09,0,0
249.0,19.84,1,394.0,5.0,268.84,0,0
124.88,20.06,1,200.0,5.0,144.94,0,1
48.9,15.56,1,850.0,5.0,64.46,0,0
49.99,15.79,1,200.0,2.0,65.78,0,1
59.9,17.67,1,1650.0,3.0,77.57,0,1
99.56,12.83,1,180.0,5.0,112.39,0,1
119.4,30.34,2,650.0,5.0,149.74,0,0
229.99,66.42,1,16100.0,3.0,296.41,0,0
74.99,20.6,1,2700.0,4.0,95.59,0,0
299.8,72.74,2,533.0,5.0,372.54,0,0
433.69000000000005,46.16,4,1162.5,1.0,479.86,0,0
639.0,17.81,1,475.0,5.0,656.81,0,0
29.0,15.65,1,200.0,3.0,44.65,1,1
92.9,16.33,1,1825.0,5.0,109.23,0,1
251.8,31.26,2,350.0,5.0,283.06,0,0
195.5,24.24,1,3750.0,5.0,219.74,0,0
59.9,11.92,1,250.0,4.0,71.82,0,0
102.9,13.16,1,314.0,5.0,116.06,0,1
649.0,16.88,1,800.0,5.0,665.88,0,0
103.97,61.47,1,9750.0,5.0,165.44,0,1
13.65,7.39,1,200.0,4.0,21.04,0,1
139.9,13.53,1,3500.0,1.0,153.43,0,0
94.19,11.68,1,1350.0,5.0,105.87,0,1
106.9,22.46,1,350.0,5.0,129.36,0,0
159.9,18.37,1,792.0,5.0,178.27,1,1
23.99,15.27,1,100.0,5.0,39.26,1,0
179.99,45.72,1,7650.0,5.0,225.71,0,0
850.0,58.43,1,14000.0,5.0,908.43,0,0
98.9,18.0,1,300.0,4.0,116.9,0,0
170.0,27.73,1,717.0,5.0,197.73,0,0
120.0,10.15,1,550.0,5.0,130.15,0,0
65.0,15.2,1,1032.0,5.0,80.2,0,0
49.9,14.52,1,133.0,4.0,64.42,0,0
58.9,16.66,1,1134.0,5.0,75.56,0,0
119.0,17.08,1,3000.0,1.0,136.08,0,0
279.0,16.7,1,1375.0,5.0,295.7,0,0
49.99,22.85,1,150.0,3.0,72.84,0,1
22.0,11.85,1,100.0,2.0,33.85,0,0
89.9,16.88,1,1500.0,1.0,106.78,0,0
65.9,12.8,1,900.0,5.0,78.7,0,0
105.99,25.58,1,2500.0,5.0,131.57,0,0
51.4,8.72,1,400.0,5.0,60.12,0,0
42.79,60.41,1,150.0,5.0,103.2,0,0
179.49,19.95,1,550.0,5.0,199.44,0,0
